Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Aroldis Chapman","BOS",2.168299913406372,1.5937000513076782,0,2.8367001256893727,38.27159881591797,0,18.882999420166016,1.2041000127792358,,38.27159881591797,158.40899658203125,26.497072219848633,13.21688461303711,12.062783241271973,3.324526309967041,18.50261688232422,0.8063018321990967,1.3591492176055908,54.6131477355957,12.842900344574275,4.351099956442303,2.9516445204985207,0.7818000218286857,0.34476039185889656,0.11680281601141725,0.22795757584747933,0.19124938208903225,1.1757985162474196,0.2874664857897412,0.787768669804671,0.40100000072243946,,2.9673315924956856,,,64.55000305175781,,,,,,,322.2981641769409,8.421340475665998,297.0115463733673,7.760625517683727,5.12,4.13,3.53,3.1,2.73,2.41,2.11,1.81,1.46,3.69,3.45,3.29,3.17,3.05,2.94,2.82,2.69,2.52,"Aroldis Chapman","10233",547973
"Chris Sale","ATL",7.4008002281188965,4.967899799346924,11.277299880981445,3.1525001751822916,17.459999084472656,17.459999084472656,0,0,,106.59149932861328,435.60101318359375,87.29879760742188,40.70847702026367,37.33663558959961,10.954052925109863,29.727184295654297,0.26876580715179443,6.100592136383057,127.07838439941406,10.729799907108651,2.509999956338632,4.274820754483335,0.9248999868371712,0.291731149729567,0.0682440660052485,0.22348708372431847,0.21837079019292804,1.09789225820245,0.2916807194347828,0.7504894667736156,0.41699999653210135,,3.095069788481734,,,39.36000061035156,,,,,,,573.7388097763062,5.382594422539402,537.2282481193542,5.040066529725053,4.8,4.21,3.83,3.54,3.28,3.04,2.8,2.55,2.24,3.94,3.75,3.61,3.51,3.41,3.31,3.21,3.1,2.95,"Chris Sale","10603",519242
"Shohei Ohtani","LAD",6.131800174713135,3.7332000732421875,8.134300231933594,3.1846000658188967,14.550000190734863,14.550000190734863,0,0,,81.37229919433594,334.4519958496094,66.99742126464844,31.491079330444336,28.793136596679688,8.212273597717285,25.82485580444336,0.27324727177619934,3.526127338409424,94.86925506591797,10.492800425291334,2.8563000497860886,3.6735637861565524,0.9083000371286084,0.28365581979835797,0.07721543338032832,0.20644038641802964,0.2195909501258917,1.1407110034756502,0.290987515117024,0.7541485007603904,0.4300000002281163,,3.197491642036697,,,1.2699999809265137,,,,,,,428.636314201355,5.267594973292717,401.78749990463257,4.93764467617009,5.06,4.36,3.92,3.58,3.29,3.02,2.76,2.48,2.14,4.06,3.84,3.69,3.56,3.45,3.34,3.23,3.1,2.93,"Shohei Ohtani","19755",660271
"Justin Martinez","ARI",1.0154000520706177,0.7687000036239624,0,2.984500066264971,18.148099899291992,0,0,0.4101000130176544,,18.148099899291992,76.73600006103516,13.599921226501465,6.685154914855957,6.018111705780029,1.2943627834320068,9.666484832763672,0.5805845856666565,0.8860706090927124,23.587488174438477,11.697499724377659,4.7938001210951615,2.4401308834097404,0.6418999848762421,0.3073849061154763,0.12597066337931392,0.18141424273616238,0.20548826530193098,1.282029864744839,0.29794391335067094,0.7728638345029732,0.49699998857867617,,3.2072874617741296,,,999,,,,,,,100.1731919050217,5.51976198394906,91.07149338722229,5.018238487367774,6.14,4.63,3.77,3.17,2.7,2.29,1.92,1.57,1.18,3.99,3.73,3.55,3.4,3.27,3.15,3.02,2.87,2.68,"Justin Martinez","24453",679885
"Louis Varland","TOR",2.176500082015991,1.7681000232696533,0,3.1851001839108397,40.1172981262207,0,15.142000198364258,2.8173999786376953,,40.1172981262207,165.16000366210938,35.37561798095703,15.604292869567871,14.19751262664795,3.9123282432556152,11.351412773132324,1.3505133390426636,1.4925509691238403,43.21123504638672,9.694100390157988,2.546600088489441,3.8066834419644624,0.8777000404792122,0.2616325628981573,0.06872979245238742,0.19290277044576987,0.23225142932793708,1.164760164233207,0.2991020911914273,0.7544948000659951,0.4759999964892589,,3.209161450382303,,,999,,,,,,,291.6399417638779,7.269680546438938,284.59640324115753,7.094106944733276,5.61,4.6,3.99,3.53,3.15,2.81,2.49,2.15,1.77,4.05,3.84,3.69,3.57,3.46,3.35,3.24,3.12,2.95,"Louis Varland","27691",686973
"Adrian Morejon","SDP",2.1884000301361084,1.8379000425338745,0,3.1480000286956638,40.944400787353516,0,1.3229999542236328,8.346400260925293,,40.944400787353516,169.26199340820312,35.74644088745117,15.80999755859375,14.321441650390625,3.5503344535827637,13.01622486114502,1.0482395887374878,1.3503721952438354,42.95840835571289,9.442699557611622,2.8610999672142725,3.300373865232526,0.7803999928633512,0.25379831284458304,0.07689986747204526,0.1768984453725378,0.23077794259462817,1.190948330196531,0.29704862528335474,0.752478068262812,0.48500000608505306,,3.216644956509964,,,735.8499755859375,,,,,,,249.19633209705353,6.0862127007613385,241.3852823972702,5.895440591521046,5.64,4.63,4.02,3.56,3.18,2.84,2.51,2.18,1.79,4.14,3.9,3.73,3.6,3.48,3.36,3.24,3.11,2.93,"Adrian Morejon","20039",670970
"Andrés Muñoz","SEA",2.075000047683716,1.6929999589920044,0,3.169800121844147,38.32099914550781,0,16.128999710083008,2.4165000915527344,,38.32099914550781,160.5399932861328,30.385404586791992,14.837465286254883,13.49665641784668,3.227905511856079,16.806312561035156,1.1900830268859863,1.8770337104797363,47.125038146972656,11.067700550090487,3.947099930118798,2.8040081948868663,0.7581000040316078,0.29354080053423826,0.10468614216945317,0.1888546583647851,0.21419796129582044,1.2314845176305693,0.29679125629856523,0.758196462905695,0.4680000032315861,,3.2333261947400427,,,41.189998626708984,,,,,,,293.38114035129547,7.655884420896869,278.15326046943665,7.258507519944016,5.66,4.62,3.99,3.52,3.13,2.78,2.46,2.12,1.73,4.11,3.87,3.71,3.57,3.45,3.33,3.21,3.08,2.9,"Andres Munoz","20373",662253
"Garrett Whitlock","BOS",1.986799955368042,1.6550999879837036,0,3.239700152239766,37.0369987487793,0,1.3200000524520874,7.850100040435791,,37.0369987487793,152.8560028076172,31.19026756286621,14.51973819732666,13.332085609436035,3.741971492767334,11.766242980957031,0.7693242430686951,1.5274900197982788,42.32917404174805,10.285999925636215,2.8592000001647953,3.597509766733129,0.90930001276132,0.2769218955373513,0.076975995478345,0.1999459000590063,0.22348638787567696,1.1598269836925987,0.29359253387669165,0.7539360646976047,0.41999998901929364,,3.2395853949525826,,,624.97998046875,,,,,,,229.73039522171018,6.202727083259733,219.3169138431549,5.921562795375891,5.79,4.69,4.04,3.55,3.15,2.79,2.45,2.11,1.71,4.16,3.92,3.75,3.61,3.49,3.37,3.25,3.11,2.93,"Garrett Whitlock","20191",676477
"Tyler Glasnow","LAD",5.190700054168701,3.3745999336242676,6.838699817657471,3.355699835062705,12.609999656677246,12.609999656677246,0,0,,70.6843032836914,293.0530090332031,58.1798095703125,28.79521369934082,26.35503387451172,7.0001020431518555,26.712383270263672,0.1966385692358017,1.9977422952651978,84.51800537109375,10.761399815839269,3.4011999590274216,3.1640009248137555,0.8912999840362372,0.28840517846898406,0.09115205251906197,0.1972531259499221,0.22009221056797296,1.2010048751539846,0.29613640298505856,0.7470428514876609,0.4480000074978436,,3.2496694201725966,,,113.73999786376953,,,,,,,368.6007183313369,5.214746431777903,345.3258239030838,4.88546689803419,5.37,4.61,4.14,3.77,3.45,3.16,2.88,2.58,2.22,4.23,4.01,3.87,3.75,3.64,3.53,3.42,3.3,3.13,"Tyler Glasnow","14374",607192
"Emmanuel Clase","CLE",0.052299998700618744,0.04610000178217888,0,3.2544998824596405,1,0,0,0,,1,4.14900016784668,0.9148129820823669,0.3993000090122223,0.36161109805107117,0.0848444476723671,0.2901444435119629,0.026827434077858925,0.04000880569219589,0.9889777898788452,8.900800108909607,2.611299991607666,3.408570496501922,0.7636000290513039,0.2383653289636096,0.06993117179422702,0.1684341571693826,0.23955214795767565,1.2049574255943298,0.3023537602875172,0.7417379971784195,0.5029999927164245,,3.2506183058023455,,,999,,,,,,,4.965395372360945,4.965395372360945,4.884518012404442,4.884518012404442,,,,,,,,,,,,,,,,,,,"Emmanuel Clase","21032",661403
"Zack Wheeler","PHI",7.159200191497803,5.272200107574463,10.988800048828125,3.2482999644302897,17.639999389648438,17.639999389648438,0,0,,106.34480285644531,436.01800537109375,90.90103149414062,41.86085891723633,38.3822021484375,11.338719367980957,28.55121612548828,0.29213204979896545,4.970605373382568,117.59135437011719,9.951799814417656,2.416299981074446,4.11861105506959,0.9596000140183972,0.26969380374564006,0.06548173647367708,0.20421206727196298,0.22584321326882,1.1232542109356987,0.29083394901200166,0.749110413022873,0.4180000014348269,,3.255368874915652,,,110.48999786376953,,,,,,,545.7598552703857,5.131984268259034,518.937906742096,4.8797674432911355,4.93,4.33,3.95,3.65,3.39,3.15,2.91,2.65,2.33,4.02,3.84,3.72,3.61,3.52,3.43,3.33,3.23,3.08,"Zack Wheeler","10310",554430
"Devin Williams","NYM",2.1184000968933105,1.6883000135421753,0,3.2069999932014124,38.715999603271484,0,16.773000717163086,2.733299970626831,,38.715999603271484,162.39999389648438,29.321319580078125,15.073429107666016,13.795801162719727,3.4186227321624756,18.382356643676758,0.8875160217285156,1.7004903554916382,49.82577133178711,11.582600128660806,4.273200007448887,2.710521414506795,0.7946999923737583,0.30680894830295763,0.11319185550828212,0.1936170927946755,0.20602801713860883,1.2321437315988593,0.2908038207416059,0.7602998250539914,0.4270000135769397,,3.2652916520139854,,,59.470001220703125,,,,,,,302.41511168479923,7.811114649852544,283.339107632637,7.31839835045083,5.68,4.64,4.01,3.54,3.15,2.8,2.47,2.14,1.75,4.15,3.9,3.73,3.59,3.47,3.34,3.22,3.08,2.89,"Devin Williams","15816",642207
"Yoshinobu Yamamoto","LAD",6.7729997634887695,4.180799961090088,9.683899879455566,3.302100158934754,15.520000457763672,15.520000457763672,0,0,,94.22570037841797,390.1679992675781,84.69377136230469,38.11115646362305,34.5714111328125,8.879201889038086,28.083446502685547,0.18650031089782715,3.3585660457611084,97.32467651367188,9.295999765512738,2.6823999981862863,3.465553150834424,0.84810000541685,0.24944300069808234,0.07197783148644606,0.1774651692116363,0.23609600223531232,1.196883837552471,0.3002294332909163,0.7440835904711229,0.4910000079976377,,3.295456794624826,,,26.639999389648438,,,,,,,468.17550940513615,4.968660434731775,456.0221927165985,4.839679523581961,5.13,4.49,4.07,3.75,3.47,3.22,2.96,2.69,2.35,4.13,3.95,3.82,3.71,3.62,3.52,3.43,3.31,3.17,"Yoshinobu Yamamoto","33825",808967
"Chase Burns","CIN",5.8454999923706055,4.741399765014648,7.994900226593018,3.337871129737581,19.73889923095703,14.850000381469727,0,0.41990000009536743,,88.0093002319336,361.6310119628906,73.46516418457031,35.44084548950195,32.640411376953125,9.912793159484863,27.570783615112305,0.3166477084159851,2.544797420501709,101.71431732177734,10.401501358192128,2.819441262253962,3.689206616021785,1.0137012588471035,0.28126547214433845,0.07624009751116569,0.20502537463317277,0.22160405619455498,1.1480144431715682,0.28902113080029834,0.7525995798517044,0.40199998742608023,,3.314485767583085,,,109.72000122070312,,,,,,,453.09353051185604,5.148246029883261,425.94168162345886,4.839734897345641,5.35055,4.54778,4.05945,3.6889,3.36834,3.09168,2.81001,2.52112,2.17668,4.26223,4.02334,3.85389,3.715,3.58612,3.46723,3.34778,3.20834,3.02,"Chase Burns","35333",695505
"Will Vest","DET",1.964900016784668,1.6857999563217163,0,3.2484998771540807,37.12350082397461,0,1.7109999656677246,8.398900032043457,,37.12350082397461,154.80999755859375,32.9280891418457,14.778865814208984,13.399520874023438,3.202108144760132,12.70984935760498,0.7946397066116333,1.3596962690353394,38.5502815246582,9.345900198557231,3.081300030426329,3.0331029455979754,0.7762999895804465,0.24901674396104412,0.08209966770908612,0.166917076251958,0.23396321874656262,1.2293543843251278,0.30029864528761696,0.7498258379396082,0.49100000288301515,,3.316570707824925,,,485.7300109863281,,,,,,,226.75747027397156,6.108191987311985,221.03262436389923,5.953981156355676,5.83,4.76,4.12,3.63,3.23,2.88,2.54,2.19,1.79,4.22,3.98,3.82,3.68,3.56,3.45,3.32,3.19,3.01,"Will Vest","19769",676684
"Jeff Hoffman","TOR",1.9330999851226807,1.5994999408721924,0,3.295700043927648,35.925899505615234,0,2.489000082015991,6.997200012207031,,35.925899505615234,149.50399780273438,28.368383407592773,14.2366361618042,13.155665397644043,3.771022081375122,13.9232816696167,1.3467320203781128,1.8572882413864136,44.76327133178711,11.21389993097084,3.4879999318309163,3.214994309098066,0.9447000409014501,0.2994118685097022,0.09312982846109583,0.20628204004860637,0.2121422091464866,1.1771915431261302,0.2887382466880866,0.7579933919048726,0.38399999530511353,,3.325485181322737,,,99.63999938964844,,,,,,,228.32892127037047,6.355551967033771,213.22484385967255,5.935128884562665,5.81,4.73,4.07,3.59,3.19,2.83,2.49,2.15,1.75,4.17,3.94,3.78,3.64,3.53,3.41,3.29,3.16,2.98,"Jeff Hoffman","17432",656546
"Jacob deGrom","TEX",6.612500190734863,5.565499782562256,9.855600357055664,3.438400173298947,17.639999389648438,17.639999389648438,0,0,,101.6436996459961,413.5220031738281,86.21106719970703,41.7778205871582,38.83241271972656,13.209163665771484,25.129711151123047,0.28326258063316345,2.9161572456359863,117.46171569824219,10.400599790897347,2.2251000420862437,4.674216706744471,1.169600018554877,0.2840519121031293,0.06076994926086078,0.22328196284226853,0.22364826099951723,1.0954026539628812,0.2865007765071205,0.7492137236093537,0.3630000001660481,,3.341084168607042,,,50.0099983215332,,,,,,,516.3277157783508,5.079780818453215,487.28519678115845,4.794052149599746,5.17,4.54,4.13,3.81,3.54,3.28,3.03,2.76,2.42,4.27,4.05,3.9,3.78,3.67,3.56,3.45,3.32,3.15,"Jacob deGrom","10954",594798
"Ryan Helsley","BAL",1.6376999616622925,1.305899977684021,0,3.244300229907817,29.93829917907715,0,13.237000465393066,2.561000108718872,,29.93829917907715,125.16000366210938,23.679019927978516,11.757768630981445,10.792092323303223,2.885054111480713,12.978253364562988,0.869236171245575,0.967111349105835,36.4734992980957,10.96460061806958,3.9015002015444287,2.810355004910467,0.8673000041857022,0.2914149746796276,0.10369329645914666,0.18772167822048097,0.21291279773840008,1.2244273822395366,0.2893835039935645,0.7633623726057018,0.40699999986284646,,3.3487355930291005,,,85.58999633789062,,,,,,,232.03170375823976,7.75033018309867,219.72569966316223,7.339284651705298,5.96,4.76,4.05,3.53,3.1,2.72,2.37,2.02,1.61,4.18,3.93,3.76,3.62,3.5,3.37,3.25,3.11,2.92,"Ryan Helsley","18138",664854
"David Bednar","NYY",2.1747000217437744,1.791200041770935,0,3.3083998375883477,40.33330154418945,0,19.783000946044922,0.9652000069618225,,40.33330154418945,168.05599975585938,33.03140640258789,16.143178939819336,14.826520919799805,3.941011667251587,15.574480056762695,1.2274810075759888,1.5390568971633911,46.85116195678711,10.454399750764509,3.4752999418431605,3.0082007094961454,0.879399990759598,0.278783036754709,0.09267434711874772,0.18610868963596128,0.21883442067545766,1.205105572775827,0.2904674062764185,0.7533966145747859,0.4150000027238758,,3.3550895152629483,,,64.05999755859375,,,,,,,309.2478490829468,7.667308086448927,295.5708738565445,7.328209259852307,5.78,4.75,4.12,3.65,3.26,2.91,2.58,2.24,1.84,4.23,3.99,3.83,3.69,3.57,3.45,3.33,3.19,3.01,"David Bednar","19569",670280
"Trevor Megill","MIL",2.0648000240325928,1.8203999996185303,0,3.438300194287291,39.50619888305664,0,11.831000328063965,3.675100088119507,,39.50619888305664,164.5399932861328,32.49007034301758,16.28533363342285,15.09268569946289,4.184584617614746,14.721765518188477,1.0752688646316528,1.4853025674819946,47.14274978637695,10.739700605804401,3.353799996195557,3.202248380340859,0.9533000547588703,0.286512408593553,0.08947226278651614,0.19704014580703683,0.21903478475267277,1.1950488074278944,0.29179231313369486,0.7478584401193104,0.37700000931997263,,3.356248572997657,,,137.6999969482422,,,,,,,275.9209953546524,6.984245590708778,262.65109169483185,6.648351375750231,5.9,4.85,4.21,3.73,3.33,2.97,2.63,2.29,1.88,4.35,4.09,3.91,3.77,3.64,3.52,3.39,3.24,3.05,"Trevor Megill","17722",656730
"Tanner Scott","LAD",2.1839001178741455,1.582900047302246,0,3.226900007167303,38.32099914550781,0,9.73900032043457,6.2129998207092285,,38.32099914550781,160.00399780273438,31.240779876708984,15.026089668273926,13.739781379699707,3.7243754863739014,15.367572784423828,1.0438660383224487,1.5917197465896606,45.16938781738281,10.608400078840331,3.60920012901145,2.939266236185673,0.8747000371803831,0.28230162019496047,0.09604493009837287,0.1862566900965876,0.2183987154041493,1.216261415422841,0.2922584077777769,0.7629629853447539,0.43399999542247764,,3.3688458633866767,,,712.8099975585938,,,,,,,269.5474464416504,7.033935765039888,256.19601333141327,6.685525404977493,5.72,4.67,4.04,3.57,3.18,2.83,2.5,2.16,1.76,4.15,3.91,3.75,3.62,3.5,3.38,3.26,3.12,2.95,"Tanner Scott","17586",656945
"Hunter Harvey","CHC",0.8259000182151794,0.7049999833106995,0,3.440000156823097,15.567899703979492,0,0,0.40290001034736633,,15.567899703979492,64.6510009765625,13.40861701965332,6.460505485534668,5.950397491455078,1.617331862449646,5.048497200012207,0.36256280541419983,0.6596341729164124,17.19249725341797,9.9392004202859,2.9186001749802717,3.405468315081248,0.9350000346113476,0.2659277813757385,0.07808846148944246,0.18783931988629607,0.22748497163135517,1.1855879451065252,0.2938049301497106,0.7408584048767858,0.4209999996017199,,3.37696173431176,,,748.530029296875,,,,,,,79.31907207965853,5.095040023888569,75.68638473749161,4.86169529459035,6.78,5.18,4.26,3.61,3.09,2.64,2.24,1.84,1.41,4.45,4.17,3.98,3.83,3.69,3.56,3.42,3.26,3.06,"Hunter Harvey","15507",640451
"Cole Ragans","KCR",5.453199863433838,4.240499973297119,7.438399791717529,3.270999873239857,14.550000190734863,14.550000190734863,0,0,,77.94300079345703,324.0870056152344,60.89594650268555,30.775360107421875,28.32794952392578,8.522634506225586,32.19132614135742,0.22588863968849182,2.5136187076568604,97.8028793334961,11.293200223763465,3.71710009010248,3.0381749078626807,0.9841000445862896,0.3017797000155278,0.09932927141045547,0.2024504286050723,0.21043442133712942,1.1942993174039718,0.28610455553654196,0.7678080694872974,0.3850000042374146,,3.3827958163589766,,,48.15999984741211,,,,,,,405.11126465797423,5.197532306094911,370.4116795063019,4.752340501847811,5.16,4.45,4,3.65,3.35,3.08,2.81,2.53,2.18,4.1,3.89,3.75,3.63,3.52,3.42,3.31,3.19,3.03,"Cole Ragans","21846",666142
