Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"James Wood","WSN",90.7699966430664,418.47210693359375,350.7073059082031,89.00849914550781,50.220001220703125,19.29450035095215,0.6172999739646912,18.876800537109375,62.14929962158203,48.404701232910156,59.42300033569336,5.85860013961792,122.04620361328125,3.3478000164031982,2.643899917602539,2.3499999046325684,,11.64799976348877,3.6582000255584717,0.25379710558070206,0.1419999071649548,0.291647164986909,0.486889379402432,0.3647471108094078,0.47380850411035674,0.35919513447490126,0.8385556149197646,0.22001139852965468,,0.33014306977732605,,,65.12222301026658,15.676518346775431,131.45620753426348,,,,,,37.790000915527344,,,,,,,584.8555157601833,6.443269113030845,584.8555157601833,6.443269113030845,0.321,0.333,0.342,0.35,0.358,0.366,0.375,0.385,0.4,0.339,0.346,0.351,0.355,0.359,0.363,0.368,0.373,0.38,"James Wood","29518",695578
"Corbin Carroll","ARI",90.80999755859375,410.16375732421875,353.19189453125,89.76809692382812,49.2327995300293,16.62779998779297,6.087800025939941,17.819700241088867,61.470298767089844,53.76430130004883,47.168800354003906,1.6406999826431274,86.53199768066406,5.332099914550781,2.870500087738037,1.6002999544143677,,17.4906005859375,4.454899787902832,0.25416239249478456,0.11499992262046393,0.21096938999479622,0.5451024085688475,0.3482177644752508,0.4870740331572628,0.3576730759084811,0.8352917976325136,0.23291164066247821,,0.28583766056347165,,,63.32241894823561,14.858409824828291,130.41064153490228,,,,,,14.100000381469727,,,,,,,578.1968331336976,6.367105480435951,578.1968331336976,6.367105480435951,0.32,0.333,0.342,0.35,0.358,0.366,0.374,0.385,0.4,0.34,0.346,0.351,0.355,0.359,0.363,0.367,0.372,0.379,"Corbin Carroll","25878",682998
"Freddie Freeman","LAD",90.52999877929688,399.9404602050781,346.4718017578125,96.78669738769531,61.45690155029297,20.949800491333008,1.4085999727249146,12.971400260925293,53.48789978027344,53.47570037841797,44.79330062866211,3.5994999408721924,71.7197036743164,5.19920015335083,2.9377999305725098,0.5382999777793884,,3.831700086593628,1.1188000440597534,0.2793494215016963,0.11199992270272774,0.17932595176177119,0.6245605926102434,0.36749730975837047,0.460262285951642,0.3571415930438419,0.8277595957100125,0.1809128644499457,,0.31662047736811316,,,61.57153326093649,14.31548548468859,130.04554361766725,,,,,,67.87999725341797,,,,,,,540.3733997225761,5.968998199590753,540.3733997225761,5.968998199590753,0.319,0.331,0.34,0.347,0.355,0.362,0.371,0.381,0.395,0.338,0.344,0.348,0.352,0.356,0.359,0.363,0.368,0.375,"Freddie Freeman","5361",518692
"Matt Olson","ATL",90.25,397.3382568359375,341.9556884765625,87.0426025390625,48.35390090942383,19.11949920654297,0.632099986076355,18.93709945678711,53.67319869995117,57.839900970458984,48.87260055541992,1.9867000579833984,93.01190185546875,3.1786999702453613,2.8868000507354736,0.44449999928474426,,1.1598000526428223,0.40119999647140503,0.25454351388872526,0.12299998732716948,0.2340874563555397,0.5254445891383136,0.35045623514699664,0.48028912120040385,0.356805139373821,0.8307453563474005,0.2257456073116786,,0.2924319777967436,,,61.0623792512899,14.113801858690024,129.81441945103185,,,,,,48.0099983215332,,,,,,,539.7752999424933,5.9808897500553275,539.7752999424933,5.9808897500553275,0.319,0.332,0.341,0.349,0.357,0.365,0.373,0.384,0.398,0.34,0.346,0.351,0.354,0.358,0.361,0.365,0.37,0.376,"Matt Olson","14344",621566
"Yandy Díaz","TBR",94.27999877929688,419.2400817871094,368.3092956542969,106.62460327148438,73.33820343017578,18.966800689697266,1.0404000282287598,13.279199600219727,54.05739974975586,51.599300384521484,41.92399978637695,2.515399932861328,60.4026985168457,5.030900001525879,2.7435998916625977,1.232300043106079,,1.5406999588012695,0.5698000192642212,0.28949745371500085,0.09999997998203333,0.14407663088740227,0.6940749472423782,0.3674082272478279,0.45480742753873865,0.35631665258875544,0.8222156547865666,0.1653099738237378,,0.3139021776781879,,,64.26194798170972,14.72550117037467,129.47885734792365,,,,,,138.63999938964844,,,,,,,556.7435503005981,5.9052138047211615,556.7435503005981,5.9052138047211615,0.318,0.33,0.339,0.346,0.354,0.361,0.369,0.379,0.393,0.336,0.342,0.347,0.351,0.354,0.358,0.362,0.367,0.373,"Yandy Diaz","16578",650490
"Kyle Schwarber","PHI",91.08999633789062,416.79205322265625,342.377685546875,76.18119812011719,39.004398345947266,12.297300338745117,0.8971999883651733,23.9822998046875,62.38240051269531,54.274898529052734,64.60279846191406,2.9175000190734863,120.85929870605469,5.001500129699707,2.741499900817871,2.0685999393463135,,3.4453001022338867,1.0525000095367432,0.22250631783562075,0.155000072487952,0.2899750553580971,0.5345289866279661,0.3515245755842312,0.4738036532613732,0.35541856803599425,0.8253282288456044,0.25129733542575244,,0.26063275034296474,,,63.582801543714325,14.335608174604387,128.8619253233386,,,,,,24.690000534057617,,,,,,,562.8588189482689,6.179150747359697,562.8588189482689,6.179150747359697,0.317,0.329,0.338,0.346,0.354,0.362,0.37,0.38,0.395,0.338,0.344,0.348,0.352,0.355,0.358,0.362,0.366,0.372,"Kyle Schwarber","16478",656941
"Bobby Witt Jr.","KCR",90.55000305175781,410.41668701171875,367.6520080566406,103.14189910888672,62.55609893798828,22.04170036315918,2.313800096511841,16.230300903320312,60.05390167236328,52.27220153808594,34.06460189819336,4.1041998863220215,71.69210052490234,4.1041998863220215,2.8833999633789062,1.7125999927520752,,22.525699615478516,7.152400016784668,0.2805421889413334,0.08300004111972353,0.1746812515029519,0.47515139950964297,0.3457529859087694,0.4855191856850223,0.3539535803430592,0.8312721715937916,0.20497699674368886,,0.30752865642557126,,,62.122059266839024,13.628164551485334,127.85556370558686,,,,,,3.0999999046325684,,,,,,,576.8955616235734,6.371016479080884,576.8955616235734,6.371016479080884,0.316,0.328,0.337,0.345,0.353,0.36,0.369,0.379,0.394,0.336,0.342,0.346,0.35,0.354,0.357,0.361,0.366,0.373,"Bobby Witt Jr.","25764",677951
"Kyle Tucker","LAD",90.69999694824219,392.71197509765625,332.3175048828125,85.91799926757812,52.402400970458984,17.012399673461914,1.9535000324249268,14.549699783325195,54.729000091552734,51.51139831542969,54.19430160522461,2.356300115585327,63.14030075073242,2.356300115585327,2.9144999980926514,0.9294000267982483,,9.85260009765625,2.417099952697754,0.25854190045714265,0.13800012487968577,0.160780176705921,0.8583155442856512,0.36364197539075843,0.4528395204490522,0.35391701273487464,0.8164814958398106,0.19429761999190953,,0.27711324086822314,,,59.430554738868864,13.0286081891162,127.83044387863723,,,,,,13.130000114440918,,,,,,,527.6652436971665,5.817698582705332,527.6652436971665,5.817698582705332,0.317,0.329,0.338,0.346,0.354,0.362,0.37,0.38,0.395,0.337,0.343,0.347,0.351,0.355,0.358,0.362,0.367,0.374,"Kyle Tucker","18345",663656
"Julio Rodríguez","SEA",90.68000030517578,407.4544677734375,367.435791015625,102.2500991821289,64.0990982055664,18.718299865722656,1.1735999584197998,18.25909996032715,57.84429931640625,57.2958984375,30.559099197387695,2.0373001098632812,83.04049682617188,5.296899795532227,2.926300048828125,1.2364000082015991,,13.55720043182373,4.072400093078613,0.27828018304776625,0.07500003464038561,0.2038031323596776,0.3680023646939018,0.33998017704121236,0.48469120866346527,0.3528226416433017,0.8246713857046777,0.20641102561569902,,0.3121616762202284,,,61.29955706001104,13.155671377942362,127.0786743808815,,,,,,9.489999771118164,,,,,,,559.6968509435654,6.17221933237708,559.6968509435654,6.17221933237708,0.314,0.326,0.335,0.343,0.351,0.359,0.367,0.378,0.393,0.334,0.34,0.344,0.348,0.352,0.356,0.36,0.364,0.371,"Julio Rodriguez","23697",677594
"Fernando Tatis Jr.","SDP",92.62999725341797,424.83050537109375,369.2486877441406,100.70980072021484,64.78849792480469,19.062599182128906,1.5456000566482544,15.31309986114502,61.75080108642578,47.56570053100586,46.30649948120117,2.1242001056671143,81.60399627685547,4.248300075531006,2.7511000633239746,2.275899887084961,,18.34589958190918,4.788899898529053,0.2727424742806359,0.10899993973067441,0.192086008996867,0.5674538208165502,0.3579764716802687,0.4571523244533615,0.35273982700762,0.8151287961336302,0.1844098501727256,,0.31044010926605814,,,63.88513341942265,13.688134975380159,127.02178552704333,,,,,,14.010000228881836,,,,,,,575.8734810948372,6.216922143691286,575.8734810948372,6.216922143691286,0.316,0.328,0.337,0.344,0.352,0.359,0.368,0.377,0.392,0.334,0.34,0.345,0.349,0.353,0.356,0.361,0.366,0.372,"Fernando Tatis Jr.","19709",665487
"Ben Rice","NYY",87.66999816894531,389.89501953125,336.9941101074219,83.95369720458984,46.8744010925293,16.81290054321289,2.141900062561035,18.124500274658203,54.49409866333008,51.92100143432617,43.6682014465332,1.169700026512146,84.24849700927734,5.068600177764893,2.748199939727783,1.4158999919891357,,3.013700008392334,1.0534000396728516,0.2491251172841815,0.1119998955078553,0.21607995175358952,0.5183261778750131,0.34156405027282283,0.47307623095980006,0.35057119442458723,0.8146402812326229,0.22395111367561857,,0.27732816918756065,,,57.94510995964841,11.876008420779128,125.53206066102923,,,,,,53.189998626708984,,,,,,,513.4700535297394,5.856850282353742,513.4700535297394,5.856850282353742,0.309,0.322,0.331,0.34,0.348,0.356,0.365,0.376,0.392,0.328,0.335,0.34,0.345,0.349,0.353,0.358,0.363,0.371,"Ben Rice","29576",700250
"José Ramírez","CLE",89.62999725341797,401.08856201171875,351.076904296875,94.45320129394531,55.91999816894531,20.606199264526367,1.1533000469207764,16.773700714111328,56.73870086669922,53.881900787353516,43.31760025024414,9.626099586486816,48.44860076904297,2.8076000213623047,2.9279000759124756,0.9585999846458435,,22.613000869750977,5.724100112915039,0.26903849309914873,0.10800008864121763,0.12079277585489319,0.8940939379599717,0.3513318169940479,0.4776363743751352,0.3494680889247214,0.8289681913691831,0.20859788127598644,,0.26898963684625143,,,59.24944137013488,11.857736516834104,124.77429113112166,,,,,,6.28000020980835,,,,,,,567.1784199476242,6.327997738792694,567.1784199476242,6.327997738792694,0.311,0.323,0.332,0.34,0.348,0.356,0.364,0.374,0.389,0.332,0.337,0.342,0.345,0.349,0.352,0.356,0.361,0.367,"Jose Ramirez","13510",608070
"Mike Trout","LAA",85.1500015258789,384.74249267578125,314.3804016113281,73.48999786376953,42.8942985534668,12.996299743652344,0.7563999891281128,16.843000411987305,53.31840133666992,45.44559860229492,61.558799743652344,6.155900001525879,105.63179779052734,4.6168999671936035,2.722399950027466,1.4639999866485596,,3.5320000648498535,1.0850000381469727,0.23376138425647158,0.1600000023795847,0.2745519400674628,0.5827676990381839,0.3643974214860174,0.4406384715653135,0.34811048243197557,0.8050358930513308,0.2068770873088419,,0.29105265673069985,,,56.41069256406347,10.95040178448965,123.84169417286823,,,,,,178.44000244140625,,,,,,,499.6884386420249,5.868331528921452,499.6884386420249,5.868331528921452,0.311,0.323,0.333,0.341,0.349,0.357,0.366,0.377,0.392,0.33,0.336,0.342,0.346,0.35,0.354,0.359,0.364,0.372,"Mike Trout","10155",545361
"Drake Baldwin","ATL",73.2699966430664,325.04302978515625,285.714599609375,76.28130340576172,49.302398681640625,12.742300033569336,0.8133000135421753,13.423299789428711,44.4296989440918,41.19269943237305,32.82929992675781,0.6500999927520752,58.000099182128906,2.9254000186920166,2.2585999965667725,1.3150999546051025,,1.3794000148773193,0.46959999203681946,0.2669842686024881,0.10099985822940735,0.1784382185351436,0.5660214446128609,0.3460807780437407,0.45821983939957145,0.3480861311150657,0.8043006174433122,0.19123557079708337,,0.290270429398642,,,47.65116996183286,9.244830835785422,123.82496622982954,,,,,,78.62999725341797,,,,,,,417.7982775449753,5.7021741051835,417.7982775449753,5.7021741051835,0.305,0.319,0.329,0.338,0.347,0.356,0.365,0.377,0.394,0.326,0.333,0.339,0.344,0.348,0.353,0.358,0.363,0.372,"Drake Baldwin","31539",686948
"Iván Herrera","STL",87.5999984741211,393.6551513671875,334.5939025878906,88.93009948730469,59.86470031738281,15.700699806213379,1.0915000438690186,12.273200035095215,52.74359893798828,43.98469924926758,46.057701110839844,2.7555999755859375,74.6144027709961,8.660400390625,2.776900053024292,1.5663000345230103,,4.306399822235107,1.367400050163269,0.26578517659611167,0.11700012295248452,0.18954255396342684,0.6172762817950648,0.36636640178066954,0.42927680119355455,0.3478103280474034,0.7956432029742241,0.16349162459744288,,0.3060360914534764,,,57.62152824270234,11.108138147499092,123.63550551101805,,,,,,178.42999267578125,,,,,,,499.0440585851669,5.696850083080711,499.0440585851669,5.696850083080711,0.31,0.323,0.332,0.34,0.347,0.355,0.364,0.374,0.389,0.327,0.334,0.34,0.344,0.348,0.353,0.357,0.363,0.371,"Ivan Herrera","20599",671056
"Pete Alonso","BAL",90.62999725341797,393.37701416015625,342.7084045410156,84.0385971069336,47.0181999206543,16.827999114990234,0.3962000012397766,19.796199798583984,51.141300201416016,58.36040115356445,40.517799377441406,2.360300064086914,90.81770324707031,7.0808000564575195,2.7142999172210693,0.3555999994277954,,1.8198000192642212,0.6360999941825867,0.24521895580438205,0.10299991590496267,0.2308668274402417,0.44614428606735845,0.3349365422108524,0.4699260222823503,0.34561124754492356,0.8048625644932027,0.22470706647796826,,0.27359450293973153,,,56.87846299970554,10.397936959159528,122.12486468945039,,,,,,24.440000534057617,,,,,,,509.52389315962785,5.622022604005011,509.52389315962785,5.622022604005011,0.306,0.318,0.328,0.336,0.343,0.351,0.36,0.37,0.385,0.327,0.333,0.337,0.341,0.345,0.348,0.352,0.356,0.363,"Pete Alonso","19251",624413
"William Contreras","MIL",87.88999938964844,386.5248718261719,335.2460021972656,91.59980010986328,61.544498443603516,18.38330078125,0.4327999949455261,11.2391996383667,47.82389831542969,47.64860153198242,45.2234001159668,2.3190999031066895,64.03199768066406,2.705699920654297,2.7083001136779785,0.6414999961853027,,3.3875999450683594,1.2466000318527222,0.2732315956327619,0.11699997441899336,0.1656607435845954,0.7062625211460963,0.36158305668926094,0.43122452645786097,0.3455179078379034,0.792807583147122,0.15799293082509908,,0.30592222698894406,,,55.858418335739316,10.1875257224749,122.06074572175515,,,,,,56.560001373291016,,,,,,,485.8731471717357,5.528196046716109,485.8731471717357,5.528196046716109,0.308,0.32,0.329,0.337,0.344,0.352,0.36,0.37,0.384,0.327,0.333,0.338,0.341,0.345,0.349,0.353,0.357,0.364,"William Contreras","20503",661388
"Jonathan Aranda","TBR",88.55999755859375,390.3103942871094,334.1465148925781,86.693603515625,56.654300689697266,16.126100540161133,0.3628000020980835,13.55049991607666,47.831600189208984,48.309200286865234,46.83720016479492,3.122499942779541,98.23909759521484,5.854700088500977,2.8705999851226807,0.6014000177383423,,0.9031999707221985,0.3391000032424927,0.25944787586216594,0.11999987919958348,0.251694802478027,0.476767410443684,0.3576655872897061,0.43153794821704794,0.34357221773630764,0.789203535506754,0.172090072354882,,0.3247520749454258,,,55.788901607106574,9.670720339474977,120.72416941621465,,,,,,195.60000610351562,,,,,,,486.38831627964976,5.492189811295351,486.38831627964976,5.492189811295351,0.305,0.317,0.327,0.335,0.343,0.35,0.359,0.37,0.384,0.323,0.33,0.335,0.339,0.344,0.348,0.352,0.358,0.365,"Jonathan Aranda","21837",666018
"Spencer Horwitz","PIT",75.44000244140625,328.4604797363281,280.1382141113281,73.8302993774414,48.730899810791016,15.793100357055664,0.8486999869346619,8.457500457763672,40.845298767089844,33.809200286865234,41.05759811401367,0.6568999886512756,56.58789825439453,3.613100051879883,2.2018001079559326,1.4498000144958496,,1.4483000040054321,0.48019999265670776,0.2635495468251287,0.1250001161386986,0.17228221276368014,0.7255543920263058,0.3623765003874113,0.4165558158030758,0.34286279068418946,0.7789323161904871,0.1530062689779471,,0.30084868309833446,,,46.75921316417294,7.949075987578915,120.23683415784392,,,,,,738.1500244140625,,,,,,,398.8688521921635,5.287232758269889,398.8688521921635,5.287232758269889,0.304,0.316,0.326,0.334,0.342,0.35,0.359,0.369,0.385,0.324,0.33,0.335,0.339,0.343,0.347,0.351,0.356,0.363,"Spencer Horwitz","26477",687462
"Isaac Paredes","HOU",89.18000030517578,389.8274230957031,331.82391357421875,80.96499633789062,49.507999420166016,15.38029956817627,0.574400007724762,15.502300262451172,49.37990188598633,50.37229919433594,45.99959945678711,0.3898000121116638,63.710201263427734,8.576199531555176,2.772599935531616,0.6550999879837036,,0.6958000063896179,0.2732999920845032,0.24399988375093787,0.11799990644961411,0.1634318097928857,0.7220130927948075,0.3482796462476945,0.4339681190496506,0.34252774559455407,0.7822477652973451,0.18996823529871273,,0.25633043966579117,,,55.38928990646851,9.328175407435277,120.00667760427606,,,,,,243.60000610351562,,,,,,,479.46281417608265,5.376349097727642,479.46281417608265,5.376349097727642,0.302,0.314,0.324,0.332,0.339,0.347,0.356,0.366,0.381,0.321,0.327,0.332,0.336,0.34,0.344,0.348,0.354,0.361,"Isaac Paredes","20036",670623
"Corey Seager","TEX",79.11000061035156,355.1672668457031,308.2340087890625,79.24700164794922,48.51729965209961,15.354299545288086,0.313400000333786,15.062000274658203,47.41130065917969,45.57640075683594,40.1338996887207,5.682700157165527,70.893798828125,3.196500062942505,2.564300060272217,1.0384999513626099,,1.6960999965667725,0.5867000222206116,0.2571001232449378,0.11299999587562287,0.1996067921960942,0.5661129795854412,0.346137995656608,0.45554382656847325,0.34251966094279235,0.8016818222250812,0.19844370332353545,,0.2854664869452047,,,50.46221157324781,8.496461666339979,120.0011239171938,,,,,,95.08999633789062,,,,,,,455.01688089072707,5.751698614336605,455.01688089072707,5.751698614336605,0.301,0.314,0.324,0.332,0.34,0.349,0.358,0.369,0.384,0.322,0.329,0.334,0.338,0.342,0.346,0.35,0.355,0.362,"Corey Seager","13624",608369
"Mookie Betts","LAD",88.25,390.9176025390625,340.7130126953125,90.05509948730469,57.997798919677734,17.93939971923828,1.9270000457763672,12.190799713134766,52.223201751708984,48.88669967651367,43.782798767089844,1.1727999448776245,46.33700180053711,2.7363998889923096,2.6596999168395996,1.0255999565124512,,4.992400169372559,1.6025999784469604,0.264313648530465,0.11200006979147183,0.11853393528347672,0.9448776801649333,0.3502875904738319,0.43561822360083996,0.34206687841563266,0.7859058140746719,0.17130457507037494,,0.2733568223981705,,,55.39791622451101,9.207988622063176,119.69008856944339,,,,,,60.58000183105469,,,,,,,485.75309753417963,5.504284391322149,485.75309753417963,5.504284391322149,0.305,0.317,0.326,0.334,0.341,0.349,0.357,0.367,0.381,0.324,0.33,0.335,0.339,0.342,0.346,0.35,0.355,0.361,"Mookie Betts","13611",605141
